Flag,Duration,protocol,src_ip,src_port,dst_ip,dst_port,Predicted_Value,Real_Value
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,100,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,5550,BENIGN,PortScan
[<Flag 18 (SA)>],148042,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 16 (A)>],148119,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 16 (A)>],148128,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],149533,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],149540,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 2 (S)>],8,TCP,192.168.101.13,50722,192.168.100.174,3809,BENIGN,PortScan
[<Flag 2 (S)>],13,TCP,192.168.101.13,50722,192.168.100.174,5850,BENIGN,PortScan
[<Flag 2 (S)>],7,TCP,192.168.101.13,50722,192.168.100.174,668,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,49,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50722,192.168.100.174,1175,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,3476,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1049,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,17,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1213,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,4005,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,631,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,9593,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,5001,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,10002,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50722,192.168.100.174,5550,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,100,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,5910,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1082,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,9,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,8994,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1594,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,1300,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,50300,BENIGN,PortScan
[<Flag 2 (S)>],13,TCP,192.168.101.13,50720,192.168.100.174,3918,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,1583,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,9503,BENIGN,PortScan
[<Flag 2 (S)>],9,TCP,192.168.101.13,50720,192.168.100.174,691,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,49159,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,616,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,9968,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,85,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1061,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,9103,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,6565,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,32771,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,7435,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,3322,BENIGN,PortScan
[<Flag 2 (S)>],14,TCP,192.168.101.13,50720,192.168.100.174,3878,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,32783,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,4004,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1100,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,2608,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1078,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1862,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,25735,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,2034,BENIGN,PortScan
[<Flag 24 (PA)>],353272,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],355297,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],355318,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 2 (S)>],7,TCP,192.168.101.13,50722,192.168.100.174,3918,BENIGN,PortScan
[<Flag 2 (S)>],13,TCP,192.168.101.13,50722,192.168.100.174,1583,BENIGN,PortScan
[<Flag 2 (S)>],16,TCP,192.168.101.13,50722,192.168.100.174,9503,BENIGN,PortScan
[<Flag 2 (S)>],9,TCP,192.168.101.13,50722,192.168.100.174,3322,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,7435,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,32771,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,6565,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,9103,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1061,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,85,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,9968,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,616,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,49159,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,691,BENIGN,PortScan
[<Flag 2 (S)>],9,TCP,192.168.101.13,50722,192.168.100.174,2034,BENIGN,PortScan
[<Flag 2 (S)>],8,TCP,192.168.101.13,50722,192.168.100.174,25735,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1862,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1078,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,2608,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1100,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,4004,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,32783,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,3878,BENIGN,PortScan
None,10039086,UDP,192.168.100.77,8001,224.0.0.7,8001,BENIGN,BENIGN
[<Flag 2 (S)>],8,TCP,192.168.101.13,50720,192.168.100.174,1434,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,6003,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,49167,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1145,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,12174,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,90,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,5718,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,7200,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,2106,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,10566,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,5902,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,9111,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,19315,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,64680,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,56738,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,51103,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,3301,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,11967,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,2046,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,1296,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,2135,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,306,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,1038,BENIGN,PortScan
[<Flag 16 (A)>],558209,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 16 (A)>],558796,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 16 (A)>],558796,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],558796,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 16 (A)>],558845,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 16 (A)>],558849,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],562415,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],562422,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],564356,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],564363,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,1434,BENIGN,PortScan
[<Flag 2 (S)>],9,TCP,192.168.101.13,50722,192.168.100.174,6003,BENIGN,PortScan
[<Flag 2 (S)>],17,TCP,192.168.101.13,50722,192.168.100.174,49167,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50722,192.168.100.174,1145,BENIGN,PortScan
[<Flag 2 (S)>],30,TCP,192.168.101.13,50722,192.168.100.174,64680,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,19315,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,9111,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,5902,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,10566,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,2106,BENIGN,PortScan
[<Flag 2 (S)>],6,TCP,192.168.101.13,50722,192.168.100.174,7200,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,5718,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,90,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,12174,BENIGN,PortScan
[<Flag 2 (S)>],6,TCP,192.168.101.13,50722,192.168.100.174,1038,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,306,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,2135,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1296,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,2046,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,11967,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,3301,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,51103,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,56738,BENIGN,PortScan
None,7682201,IPv6,fe80::111a:984e:1e3e:a7e2,0,ff02::1:ffa9:749e,0,BENIGN,BENIGN
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,992,BENIGN,PortScan
[<Flag 2 (S)>],193,TCP,192.168.101.13,50720,192.168.100.174,9080,BENIGN,PortScan
[<Flag 2 (S)>],13,TCP,192.168.101.13,50720,192.168.100.174,2161,BENIGN,PortScan
[<Flag 2 (S)>],15,TCP,192.168.101.13,50720,192.168.100.174,1443,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,8086,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,9878,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,6101,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,9200,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,9898,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,4900,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,6901,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,84,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,5054,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,1090,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,9010,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,2041,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,8600,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,2604,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,2030,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3828,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,9090,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,2004,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,1455,BENIGN,PortScan
[<Flag 16 (A)>],762265,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],762721,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,992,BENIGN,BENIGN
[<Flag 16 (A)>],809988,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 16 (A)>],809997,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 2 (S)>],13,TCP,192.168.101.13,50722,192.168.100.174,9080,BENIGN,PortScan
[<Flag 2 (S)>],7,TCP,192.168.101.13,50722,192.168.100.174,2161,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,1443,BENIGN,PortScan
[<Flag 2 (S)>],6,TCP,192.168.101.13,50722,192.168.100.174,4900,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,9898,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,9200,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,6101,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,9878,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,8086,BENIGN,PortScan
[<Flag 2 (S)>],8,TCP,192.168.101.13,50722,192.168.100.174,6901,BENIGN,PortScan
[<Flag 2 (S)>],13,TCP,192.168.101.13,50722,192.168.100.174,1455,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,2004,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,9090,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,3828,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,2030,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,2604,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,8600,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,2041,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50722,192.168.100.174,9010,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,1090,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,5054,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,84,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,8088,BENIGN,PortScan
[<Flag 24 (PA)>],900019,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 24 (PA)>],918851,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 16 (A)>],918892,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 16 (A)>],918896,TCP,192.168.100.174,65046,20.213.196.212,443,BENIGN,BENIGN
[<Flag 2 (S)>],15,TCP,192.168.101.13,50720,192.168.100.174,44501,BENIGN,PortScan
[<Flag 2 (S)>],7,TCP,192.168.101.13,50720,192.168.100.174,711,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,7443,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,5009,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,9011,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,2119,BENIGN,PortScan
[<Flag 2 (S)>],19,TCP,192.168.101.13,50720,192.168.100.174,8290,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,1580,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,22939,BENIGN,PortScan
[<Flag 2 (S)>],7,TCP,192.168.101.13,50720,192.168.100.174,1123,BENIGN,PortScan
[<Flag 2 (S)>],5,TCP,192.168.101.13,50720,192.168.100.174,1192,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,2909,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,6007,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,1755,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,61900,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,301,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,2394,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50720,192.168.100.174,7625,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,5004,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,1052,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,5989,BENIGN,PortScan
[<Flag 2 (S)>],1,TCP,192.168.101.13,50720,192.168.100.174,548,BENIGN,PortScan
[<Flag 2 (S)>],13,TCP,192.168.101.13,50722,192.168.100.174,8088,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,44501,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50722,192.168.100.174,711,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50722,192.168.100.174,7443,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,22939,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,1580,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,8290,BENIGN,PortScan
[<Flag 2 (S)>],2,TCP,192.168.101.13,50722,192.168.100.174,2119,BENIGN,PortScan
[<Flag 2 (S)>],8,TCP,192.168.101.13,50722,192.168.100.174,9011,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,5009,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50722,192.168.100.174,1123,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50722,192.168.100.174,548,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,5989,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1052,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,5004,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,7625,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,2394,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,301,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,61900,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,1755,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,6007,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50722,192.168.100.174,2909,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50722,192.168.100.174,1192,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,3071,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,2725,BENIGN,PortScan
[<Flag 2 (S)>],12,TCP,192.168.101.13,50720,192.168.100.174,5440,BENIGN,PortScan
[<Flag 2 (S)>],11,TCP,192.168.101.13,50720,192.168.100.174,2020,BENIGN,PortScan
[<Flag 2 (S)>],24,TCP,192.168.101.13,50720,192.168.100.174,8100,BENIGN,PortScan
[<Flag 2 (S)>],7,TCP,192.168.101.13,50720,192.168.100.174,902,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,6001,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,49154,BENIGN,PortScan
[<Flag 2 (S)>],25,TCP,192.168.101.13,50720,192.168.100.174,1201,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,311,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3168,BENIGN,PortScan
[<Flag 2 (S)>],6,TCP,192.168.101.13,50725,192.168.100.174,5900,BENIGN,PortScan
[<Flag 18 (SA)>],93,TCP,192.168.101.13,50725,192.168.100.174,5900,BENIGN,PortScan
[<Flag 18 (SA)>],98,TCP,192.168.101.13,50725,192.168.100.174,5900,BENIGN,PortScan
[<Flag 4 (R)>],315,TCP,192.168.101.13,50725,192.168.100.174,5900,BENIGN,PortScan
None,9931063,UDP,192.168.100.130,60549,239.255.255.250,1900,BENIGN,BENIGN
[<Flag 2 (S)>],6,TCP,192.168.101.13,50720,192.168.100.174,2607,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,26214,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1721,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,52848,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,1687,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,12265,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,2492,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,3920,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,5414,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,1062,BENIGN,PortScan
[<Flag 2 (S)>],10,TCP,192.168.101.13,50720,192.168.100.174,5963,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,512,BENIGN,PortScan
[<Flag 2 (S)>],3,TCP,192.168.101.13,50720,192.168.100.174,3546,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,427,BENIGN,PortScan
[<Flag 2 (S)>],4,TCP,192.168.101.13,50720,192.168.100.174,17877,BENIGN,PortScan
